990052955440106381	UMR5076	39015087402056
990052946240106381	UMR5077	39015087402064
990052947690106381	UMR5078	39015087402072
990052944260106381	UMR5079	39015087402049
990052951840106381	UMR5080	39015087402031
990052948760106381	UMR5081	39015087402023
990052953510106381	UMR5082	39015087402015
